row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales
2929,US-2018-120390,19/10/2018,26/10/2018,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Burlington,North Carolina,27217.0,South,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,1633.188
2942,CA-2018-155880,25/03/2018,31/03/2018,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",1526.56
2955,CA-2018-134915,12/11/2018,12/11/2018,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,85301.0,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,671.984
2979,CA-2015-109232,13/01/2015,16/01/2015,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,Mount Pleasant,South Carolina,29464.0,South,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,545.94
2988,CA-2017-139269,25/05/2017,30/05/2017,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,Georgia,31907.0,South,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",1267.65
2994,CA-2018-147291,11/3/2018,17/03/2018,Standard Class,MJ-17740,Max Jones,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92
3007,CA-2018-116519,13/10/2018,15/10/2018,First Class,CR-12730,Craig Reiter,Consumer,United States,New York City,New York,10009.0,East,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,904.9
3012,CA-2018-134845,17/04/2018,23/04/2018,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Louisville,Colorado,80027.0,West,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,2549.985
3017,US-2017-160528,23/08/2017,30/08/2017,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Pharr,Texas,78577.0,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,727.296
3019,US-2017-160528,23/08/2017,30/08/2017,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Pharr,Texas,78577.0,Central,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,666.4
3029,CA-2018-116855,17/12/2018,21/12/2018,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Chesapeake,Virginia,23320.0,South,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,504.9
3044,CA-2018-149559,11/9/2018,12/9/2018,Same Day,KF-16285,Karen Ferguson,Home Office,United States,Long Beach,California,90805.0,West,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,2054.272
3045,CA-2016-135174,30/04/2016,2/5/2016,Second Class,BP-11230,Benjamin Patterson,Consumer,United States,Troy,Ohio,45373.0,East,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1022.97
3054,CA-2017-128517,9/4/2017,14/04/2017,Second Class,SW-20350,Sean Wendt,Home Office,United States,Detroit,Michigan,48227.0,Central,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,517.9
3056,US-2016-100377,28/08/2016,1/9/2016,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,Chicago,Illinois,60623.0,Central,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,2799.96
3070,US-2018-120089,30/11/2018,30/11/2018,Same Day,ML-17755,Max Ludwig,Home Office,United States,Toledo,Ohio,43615.0,East,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,663.936
3071,CA-2015-119375,17/11/2015,22/11/2015,Standard Class,YC-21895,Yoseph Carroll,Corporate,United States,Newark,Delaware,19711.0,East,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,2934.33
3078,CA-2015-143903,20/07/2015,24/07/2015,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Dallas,Texas,75217.0,Central,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,981.372
3083,US-2018-132297,27/05/2018,2/6/2018,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Louisville,Kentucky,40214.0,South,TEC-PH-10002834,Technology,Phones,Google Nexus 5,539.97
3090,US-2018-159205,31/03/2018,2/4/2018,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Henderson,Kentucky,42420.0,South,TEC-PH-10000526,Technology,Phones,Vtech CS6719,671.93
3102,CA-2018-119578,22/12/2018,27/12/2018,Second Class,JG-15310,Jason Gross,Corporate,United States,Providence,Rhode Island,2908.0,East,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,695.16
3113,CA-2017-150350,23/08/2017,30/08/2017,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105.0,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,837.6
3116,CA-2017-150350,23/08/2017,30/08/2017,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105.0,West,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,532.704
3119,CA-2016-121720,11/6/2016,12/6/2016,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801.0,South,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,1123.92
3125,CA-2016-121720,11/6/2016,12/6/2016,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801.0,South,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1036.624
3126,CA-2016-121720,11/6/2016,12/6/2016,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801.0,South,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,563.808
3132,CA-2015-136399,16/12/2015,17/12/2015,First Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90049.0,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,627.168
3146,CA-2018-131828,11/2/2018,13/02/2018,Second Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98105.0,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",963.136
3151,CA-2016-147830,15/12/2016,18/12/2016,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055.0,East,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,2025.36
3152,CA-2016-147830,15/12/2016,18/12/2016,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Newark,Ohio,43055.0,East,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,1799.994
3155,CA-2018-150497,20/07/2018,24/07/2018,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Maple Grove,Minnesota,55369.0,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,735.98
3173,US-2017-133879,21/03/2017,28/03/2017,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,60623.0,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43
3183,CA-2018-152912,9/11/2018,12/11/2018,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044.0,East,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,826.62
3184,CA-2018-152912,9/11/2018,12/11/2018,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044.0,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,1633.14
3185,CA-2018-152912,9/11/2018,12/11/2018,Second Class,BM-11650,Brian Moss,Corporate,United States,Columbia,Maryland,21044.0,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544.38
3203,CA-2015-158372,10/11/2015,16/11/2015,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,92037.0,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,601.536
3218,CA-2018-104640,10/11/2018,16/11/2018,Standard Class,FH-14275,Frank Hawley,Corporate,United States,New York City,New York,10024.0,East,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.176
3263,CA-2015-140662,17/11/2015,19/11/2015,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,94109.0,West,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,733.95
3274,CA-2018-133865,8/5/2018,12/5/2018,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Los Angeles,California,90032.0,West,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,3359.952
3281,CA-2015-102988,5/4/2015,9/4/2015,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,22304.0,South,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05
3296,CA-2018-113418,1/10/2018,3/10/2018,First Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,10035.0,East,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,1704.89
3299,CA-2018-136308,16/11/2018,16/11/2018,Same Day,MW-18235,Mitch Willingham,Corporate,United States,San Francisco,California,94122.0,West,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1919.976
3302,US-2015-159926,18/11/2015,22/11/2015,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,539.964
3313,US-2015-133130,27/09/2015,1/10/2015,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,San Diego,California,92037.0,West,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,603.92
3321,CA-2015-134551,20/12/2015,25/12/2015,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,38401.0,South,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,662.88
3325,CA-2015-165309,11/11/2015,15/11/2015,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095.0,Central,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,896.99
3338,US-2018-109253,21/08/2018,22/08/2018,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601.0,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.728
3371,CA-2017-134887,25/03/2017,25/03/2017,Same Day,TB-21280,Toby Braunhardt,Consumer,United States,Norman,Oklahoma,73071.0,Central,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45
3385,CA-2016-130659,4/12/2016,9/12/2016,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,New York City,New York,10035.0,East,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1799.75
3386,CA-2018-148404,7/10/2018,11/10/2018,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205.0,South,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,580.672
3392,CA-2015-166471,9/8/2015,13/08/2015,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Seattle,Washington,98103.0,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.168
3400,CA-2015-102274,21/11/2015,26/11/2015,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Richmond,Kentucky,40475.0,South,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,629.1
3425,CA-2017-134803,28/05/2017,3/6/2017,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90004.0,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,558.4
3427,CA-2016-153381,24/09/2016,28/09/2016,Standard Class,DE-13255,Deanra Eno,Home Office,United States,Dubuque,Iowa,52001.0,Central,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,1408.1
3444,CA-2018-168858,19/11/2018,23/11/2018,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,New York City,New York,10011.0,East,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,2504.74
3460,CA-2018-136448,16/09/2018,18/09/2018,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,538.194
3481,CA-2017-131289,8/12/2017,14/12/2017,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,94110.0,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1421.664
3483,CA-2015-124688,27/08/2015,29/08/2015,First Class,CC-12610,Corey Catlett,Corporate,United States,Springfield,Virginia,22153.0,South,TEC-PH-10000455,Technology,Phones,GE 30522EE2,579.95
3485,CA-2015-124688,27/08/2015,29/08/2015,First Class,CC-12610,Corey Catlett,Corporate,United States,Springfield,Virginia,22153.0,South,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,1202.94
3495,CA-2018-142034,24/09/2018,28/09/2018,Standard Class,KB-16240,Karen Bern,Corporate,United States,Saint Cloud,Minnesota,56301.0,Central,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,655.9
3496,CA-2018-142034,24/09/2018,28/09/2018,Standard Class,KB-16240,Karen Bern,Corporate,United States,Saint Cloud,Minnesota,56301.0,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",603.92
3497,CA-2017-107328,8/8/2017,15/08/2017,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Los Angeles,California,90036.0,West,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",513.024
3505,CA-2017-150945,18/12/2017,20/12/2017,Second Class,JK-16120,Julie Kriz,Home Office,United States,New York City,New York,10009.0,East,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,900.08
3512,CA-2015-166863,20/06/2015,24/06/2015,Standard Class,SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023.0,Central,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,509.488
3513,CA-2018-140326,4/9/2018,6/9/2018,First Class,HW-14935,Helen Wasserman,Corporate,United States,Chicago,Illinois,60653.0,Central,FUR-BO-10000112,Furniture,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry",825.174
3519,US-2017-113649,9/8/2017,12/8/2017,First Class,HA-14920,Helen Andreada,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,569.536
3520,CA-2016-124975,22/06/2016,25/06/2016,First Class,MG-17875,Michael Grace,Home Office,United States,Aurora,Illinois,60505.0,Central,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,796.425
3525,CA-2017-132731,24/11/2017,28/11/2017,Standard Class,GA-14515,George Ashbrook,Consumer,United States,Dallas,Texas,75081.0,Central,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,657.552
3526,CA-2018-148922,10/12/2018,15/12/2018,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,39212.0,South,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,599.97
3552,CA-2017-152555,29/03/2017,2/4/2017,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,60653.0,Central,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",844.116
3553,CA-2017-152555,29/03/2017,2/4/2017,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,60653.0,Central,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,812.736
3556,CA-2015-120838,23/03/2015,26/03/2015,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Los Angeles,California,90036.0,West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,604.752
3567,CA-2018-103877,7/9/2018,14/09/2018,Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Independence,Missouri,64055.0,Central,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94
3570,CA-2018-168109,3/7/2018,3/7/2018,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,98105.0,West,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer,2395.2
3571,CA-2018-168109,3/7/2018,3/7/2018,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,98105.0,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8
3581,CA-2017-104157,25/07/2017,29/07/2017,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Jackson,Mississippi,39212.0,South,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",2430.08
3584,CA-2016-121650,10/12/2016,16/12/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Jackson,Michigan,49201.0,Central,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,801.96
3588,CA-2018-121839,24/09/2018,28/09/2018,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Lancaster,Ohio,43130.0,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1169.694
3589,CA-2018-158729,19/12/2018,21/12/2018,First Class,AC-10450,Amy Cox,Consumer,United States,Lafayette,Louisiana,70506.0,South,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1665.62
3591,CA-2018-146535,24/11/2018,30/11/2018,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Richmond,Kentucky,40475.0,South,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,1443.96
3603,CA-2015-159835,17/11/2015,24/11/2015,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,657.93
3615,CA-2018-112529,19/11/2018,21/11/2018,First Class,SC-20770,Stewart Carmichael,Corporate,United States,San Antonio,Texas,78207.0,Central,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",718.116
3625,CA-2018-113530,19/05/2018,21/05/2018,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109.0,West,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",681.408
3629,CA-2015-169726,9/8/2015,13/08/2015,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98103.0,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,2060.744
3633,CA-2018-132178,3/5/2018,8/5/2018,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,90004.0,West,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,763.44
3655,CA-2018-133004,31/08/2018,5/9/2018,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Lawrence,Indiana,46226.0,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,638.73
